gene,llr.sam,llr.ore,llr.diff,gc,size,empirical.p,empirical.p.sam,empirical.p.ore,empirical.q.sam,empirical.q.ore,empirical.q
FBgn0011910,0.0361949,0.00752057,0.02867433,0.435456623273,20126,0.209,0.343,0.46,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0038397,0.0143208,0.00903359,0.00528721,0.46624417521,26825,0.409,0.389,0.426,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0011938,0.0373659,0.0389978,0.0016319,0.39356349325,20073,0.531,0.311,0.289,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0011883,0.0687417,0.0328649,0.0358768,0.434364569322,20073,0.18,0.235,0.326,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0032945,0.00389898,0.00427814,0.00037916,0.372342413033,26763,0.788,0.621,0.594,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0000625,0.0551881,0.0126543,0.0425338,0.430349353716,24989,0.157,0.257,0.41,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0025874,0.000635619,1.53168e-06,0.00063408732,0.417305685376,22039,0.7,0.832,0.986,0.999263237104939,0.999629513028334,0.998516850418328
FBgn0030850,0.00101519,0.00187496,0.00085977,0.416457337331,24682,0.637,0.776,0.699,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0017549,0.1276,0.0881896,0.0394104,0.436456256921,22575,0.156,0.168,0.215,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0038126,0.00210607,0.00333241,0.00122634,0.421199984446,25717,0.626,0.705,0.633,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0028582,0.0197867,0.0204357,0.000649,0.425106022053,29475,0.735,0.427,0.415,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0035790,0.00373435,0.00424643,0.00051208,0.412025901943,21620,0.739,0.593,0.57,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0035714,0.000285259,0.00027065,1.4609e-05,0.456352963454,21124,0.98,0.908,0.895,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0033742,0.356291,0.371128,0.014837,0.440162549655,21901,0.251,0.075,0.067,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0031990,0.00688169,0.0155485,0.00866681,0.420689198729,45328,0.41,0.51,0.419,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0043005,0.0094384,0.0149275,0.0054891,0.450253919187,22645,0.427,0.466,0.439,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033969,1.15101,1.33467,0.18366,0.416278754463,22127,0.044,0.024,0.024,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0033970,0.00077047,0.00113711,0.00036664,0.4156329893,21122,0.775,0.823,0.775,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0039117,0.00559685,0.00588916,0.00029231,0.478982300885,24408,0.76,0.523,0.495,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0032685,0.00485036,0.00717164,0.00232128,0.417859955088,34289,0.512,0.566,0.481,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0025608,0.302315,0.164522,0.137793,0.456949213002,22427,0.054,0.096,0.154,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0032811,0.0604932,0.028043,0.0324502,0.455229849904,21253,0.187,0.255,0.382,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0035690,0.261594,0.733934,0.47234,0.474679709141,23104,0.005,0.097,0.034,0.992682926829268,0.984784741144414,0.975043165467626
FBgn0033985,0.00298836,0.00196076,0.0010276,0.428996248513,21858,0.642,0.674,0.724,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0038453,0.0569514,0.00125787,0.05569353,0.436363636364,21560,0.125,0.286,0.758,0.997872806401797,0.999132695756127,0.998516850418328
FBgn0086134,0.00155494,0.00139211,0.00016283,0.459918990203,21232,0.89,0.774,0.785,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0086253,0.0115426,0.0202347,0.0086921,0.471434538451,21547,0.316,0.403,0.352,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0086254,2.7676,2.81343,0.04583,0.432782623281,23848,0.148,0.002,0.006,0.926707692307692,0.980854406130268,0.998516850418328
FBgn0250835,0.0438784,0.0418747,0.0020037,0.446176999289,23921,0.514,0.307,0.289,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0250837,0.00274826,0.00221229,0.00053597,0.436028068826,20806,0.717,0.658,0.683,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0035767,0.0632628,0.0610277,0.0022351,0.470684178899,23298,0.486,0.206,0.209,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033019,0.0676744,0.0922489,0.0245745,0.384375436473,21479,0.202,0.221,0.174,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033020,0.0797707,0.0977652,0.0179945,0.385056916844,20732,0.242,0.203,0.167,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0037412,0.401782,0.341138,0.060644,0.43903166688,23463,0.101,0.063,0.08,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0031550,0.00113512,0.000151532,0.000983588,0.440595662027,21623,0.607,0.761,0.913,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0030342,0.0146337,0.00011018,0.01452352,0.448485667929,22188,0.317,0.431,0.929,0.997872806401797,0.999491150442478,0.998516850418328
FBgn0025878,0.00471008,0.00279238,0.0019177,0.435229136101,23174,0.526,0.578,0.633,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0005617,0.000796768,0.00106012,0.000263352,0.443013239751,25076,0.801,0.817,0.794,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0040837,2.16557e-06,0.0187132,0.01871103443,0.439326113117,20775,0.22,0.98,0.37,0.999513714866238,0.997168459245821,0.998516850418328
FBgn0002533,0.000279336,0.00122512,0.000945784,0.413383152174,20608,0.631,0.88,0.775,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0035762,0.00906956,5.49055e-05,0.0090146545,0.462548057802,22629,0.347,0.445,0.947,0.997872806401797,0.999491150442478,0.998516850418328
FBgn0035761,0.13256,0.044763,0.087797,0.454215409439,22311,0.103,0.164,0.305,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0035754,0.0075662,0.00696257,0.00060363,0.457940363913,20994,0.701,0.5,0.512,0.998558072487644,0.997439586028461,0.998516850418328
FBgn0027602,0.0262761,0.0505208,0.0242447,0.442238521758,28358,0.186,0.347,0.236,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0033924,0.00120411,0.00197538,0.00077127,0.47158218126,23436,0.613,0.777,0.713,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0024542,0.0744751,0.0700823,0.0043928,0.462908565301,21447,0.438,0.228,0.225,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0011604,0.00292285,0.00466964,0.00174679,0.425572678051,24010,0.589,0.682,0.593,0.998773974595171,0.998581876332623,0.998516850418328
FBgn0029629,1.0864,1.0589,0.0275000000000001,0.470287418912,21119,0.185,0.016,0.018,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0003944,0.00431567,0.0418919,0.03757623,0.424272726345,98003,0.147,0.625,0.333,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0035736,0.00156557,0.00226022,0.00069465,0.418066230193,21078,0.705,0.741,0.679,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0032741,0.0044447,0.00311806,0.00132664,0.463618634886,23075,0.588,0.592,0.673,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0032819,0.10152,0.0766041,0.0249159,0.46614194599,22107,0.217,0.168,0.192,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032827,0.0676597,0.0832609,0.0156012,0.422987164527,22282,0.301,0.24,0.21,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0036621,0.00167101,0.00308159,0.00141058,0.438176348791,25597,0.548,0.721,0.613,0.999263237104939,0.998581876332623,0.998516850418328
FBgn0015904,0.212166,0.312476,0.10031,0.413705296514,35344,0.087,0.115,0.091,0.99421969265794,0.993931506849315,0.998516850418328
FBgn0015618,0.00289079,0.00350824,0.00061745,0.447623463946,21565,0.687,0.654,0.604,0.998773974595171,0.998581876332623,0.998516850418328
FBgn0260392,0.108343,0.104366,0.00397699999999999,0.465513165981,21153,0.442,0.17,0.177,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0033321,0.00150826,0.00125095,0.00025731,0.442659204766,22157,0.805,0.747,0.776,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0033330,0.0160444,0.0444821,0.0284377,0.462873628453,21144,0.2,0.409,0.299,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037539,0.00510243,0.00376607,0.00133636,0.448786396877,22289,0.609,0.576,0.622,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0035649,0.523814,0.778773,0.254959,0.427136322832,23393,0.026,0.043,0.025,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0034634,0.349541,0.303127,0.046414,0.427944372012,23010,0.134,0.082,0.084,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0011591,0.0430397,0.0428236,0.000216099999999997,0.434694906707,43626,0.823,0.318,0.297,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0014032,0.00369973,0.00531133,0.0016116,0.427530886963,21692,0.596,0.648,0.569,0.998773974595171,0.997780642923219,0.998516850418328
FBgn0037498,1.24056e-05,0.00117409,0.0011616844,0.403947307173,21483,0.528,0.966,0.779,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0023094,0.00145522,0.000479556,0.000975664,0.431635509799,22146,0.647,0.764,0.847,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0004623,0.00805823,0.00485313,0.0032051,0.449069933822,22364,0.497,0.5,0.58,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0036116,0.0349605,0.00871435,0.02624615,0.417883069237,25622,0.225,0.314,0.43,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033726,0.0998866,0.457292,0.3574054,0.415595751903,20621,0.016,0.153,0.064,0.995301988178399,0.993931506849315,0.993993399339934
FBgn0031476,0.863045,0.452217,0.410828,0.444111063485,20997,0.009,0.032,0.075,0.992682926829268,0.993931506849315,0.975043165467626
FBgn0033378,0.000850855,0.000719791,0.000131064,0.467975554593,20781,0.874,0.81,0.822,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0022774,0.322313,0.131402,0.190911,0.421299782927,22573,0.047,0.109,0.163,0.994050955414013,0.995700153767299,0.998516850418328
FBgn0036397,0.837871,0.474182,0.363689,0.439377777778,22500,0.008,0.024,0.054,0.988123359580053,0.993931506849315,0.975043165467626
FBgn0003255,0.0761777,0.0312386,0.0449391,0.413824430255,38526,0.136,0.184,0.302,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0004635,0.000117736,0.000997473,0.000879737,0.451460046171,24691,0.652,0.923,0.796,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0030016,1.06886,0.899496,0.169364,0.47565525604,21442,0.038,0.016,0.028,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0036899,0.000558899,0.000801082,0.000242183,0.424819695079,32861,0.843,0.87,0.845,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0034583,0.00386283,0.00170497,0.00215786,0.41532435525,22722,0.495,0.588,0.727,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0004811,0.273977,0.451481,0.177504,0.42044711727,22947,0.056,0.126,0.095,0.995301988178399,0.993931506849315,0.998516850418328
FBgn0020640,0.00735825,0.00742681,6.85599999999996e-05,0.400216120635,20359,0.921,0.451,0.442,0.997872806401797,0.997168459245821,0.999306912442396
FBgn0001105,0.00256043,0.00168111,0.00087932,0.394727592267,22760,0.66,0.707,0.781,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0040992,0.000127914,0.000954984,0.00082707,0.411789976134,20950,0.662,0.916,0.815,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0041111,0.0580831,0.0288124,0.0292707,0.423621233859,87125,0.193,0.277,0.381,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0045063,0.00684387,0.00294169,0.00390218,0.442053147418,39588,0.418,0.476,0.626,0.99798553320474,0.998845986788526,0.998516850418328
FBgn0012037,0.139377,0.334516,0.195139,0.441280231224,23527,0.037,0.142,0.089,0.995301988178399,0.993931506849315,0.998516850418328
FBgn0033738,0.000288653,0.000971182,0.000682529,0.463424518744,24675,0.697,0.882,0.812,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0036386,0.106584,3.02801e-06,0.10658097199,0.419522326064,23112,0.092,0.183,0.975,0.995301988178399,0.999522676579926,0.998516850418328
FBgn0036005,0.0913329,0.0342847,0.0570482,0.456212767953,21319,0.138,0.204,0.353,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0033717,0.00012692,0.000212412,8.5492e-05,0.451505819302,25003,0.902,0.922,0.896,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0028940,0.000335411,0.00492221,0.004586799,0.442658284688,22270,0.408,0.877,0.543,0.999263237104939,0.997780642923219,0.998516850418328
FBgn0037679,0.0359467,0.0544822,0.0185355,0.400079459674,22653,0.244,0.292,0.232,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0038144,0.00635586,0.00718344,0.000827580000000001,0.430127812102,21203,0.68,0.527,0.479,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0027504,1.03567,0.883104,0.152566,0.464493969167,25038,0.057,0.027,0.033,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0035236,0.0498818,0.0465543,0.0033275,0.437455054691,26421,0.437,0.298,0.297,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263514,0.00866456,0.00726063,0.00140393,0.453244559277,20126,0.569,0.479,0.509,0.99798553320474,0.997168459245821,0.998516850418328
FBgn0000449,0.000844442,0.00172461,0.000880168,0.444449495409,21998,0.63,0.823,0.751,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0052227,0.00272489,0.00267328,5.16100000000001e-05,0.427926175657,46272,0.946,0.7,0.691,0.999263237104939,0.998845986788526,0.999309817877329
FBgn0032915,0.102118,0.0992851,0.0028329,0.405526593999,27431,0.418,0.183,0.163,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0000043,0.0109974,0.00855644,0.00244096,0.40045924225,21775,0.456,0.39,0.405,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0014343,0.0036325,0.001961,0.0016715,0.434317900811,36395,0.546,0.61,0.696,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0028436,0.00437873,0.00112321,0.00325552,0.443433822495,21329,0.452,0.569,0.785,0.998558072487644,0.999132695756127,0.998516850418328
FBgn0000416,0.000590778,0.000926129,0.000335351,0.449490413526,25609,0.784,0.839,0.804,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0035372,0.0694473,0.0676383,0.00180900000000001,0.467888624598,21441,0.512,0.197,0.195,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032817,0.107687,0.133099,0.025412,0.452941003729,34053,0.226,0.198,0.166,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0030680,0.00428035,0.00481298,0.00053263,0.448858153747,24872,0.727,0.611,0.583,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0032727,6.27985e-06,5.72128e-05,5.093295e-05,0.427102545186,21688,0.953,0.978,0.943,0.999513714866238,0.999491150442478,0.999620426829268
FBgn0036314,0.00362387,0.0213114,0.01768753,0.43189511323,20975,0.267,0.623,0.374,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0036300,0.144848,0.0528226,0.0920254,0.447502986858,20925,0.097,0.166,0.265,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0002855,0.0133578,0.0198559,0.0064981,0.39508875458,21013,0.374,0.409,0.376,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0029979,0.0103203,0.015037,0.0047167,0.456144215589,27237,0.449,0.467,0.43,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0015568,0.00146989,1.7231e-05,0.001452659,0.422996366745,23395,0.609,0.76,0.97,0.999263237104939,0.999522676579926,0.998516850418328
FBgn0010295,0.000221257,0.000204645,1.6612e-05,0.404166464333,20593,0.978,0.9,0.897,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0010296,0.00695731,0.00709012,0.00013281,0.402085289322,20237,0.824,0.439,0.422,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0003086,0.0125093,0.0189123,0.006403,0.391466125447,20694,0.365,0.404,0.378,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0016794,0.397625,0.38912,0.00850499999999998,0.453413777303,26188,0.36,0.078,0.079,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0033821,0.0688736,0.0643208,0.0045528,0.415121809182,20606,0.404,0.187,0.199,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0038035,0.00217257,0.00263833,0.00046576,0.443952284887,22802,0.736,0.715,0.677,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0033674,0.000784315,7.87113e-08,0.0007842362887,0.435409510034,22124,0.662,0.81,0.996,0.999263237104939,0.999859091211496,0.998516850418328
FBgn0031745,0.069605,0.0614667,0.0081383,0.426445781616,39719,0.372,0.234,0.252,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0040235,0.00288519,0.00660131,0.00371612,0.462119081106,21330,0.453,0.669,0.515,0.998773974595171,0.997489602053915,0.998516850418328
FBgn0033075,0.000320325,0.000299664,2.0661e-05,0.429968112629,33242,0.968,0.89,0.88,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0040236,0.496354,0.305146,0.191208,0.4545885096,27449,0.034,0.054,0.089,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0033465,5.85202e-06,0.0210133,0.02100744798,0.455499004204,22595,0.256,0.979,0.405,0.999513714866238,0.997168459245821,0.998516850418328
FBgn0022786,0.00357213,0.00328595,0.00028618,0.45905362776,23775,0.826,0.667,0.671,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0016041,0.00518459,0.00347281,0.00171178,0.436784140969,22700,0.529,0.561,0.605,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0024294,0.000902217,0.00072802,0.000174197,0.46710587362,21554,0.846,0.807,0.818,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0003374,0.0127531,0.0310075,0.0182544,0.391058080691,21539,0.249,0.404,0.325,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0035170,0.0590598,0.103863,0.0448032,0.457514474435,24526,0.161,0.26,0.194,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0026398,0.00131009,0.00306209,0.001752,0.410437366515,21538,0.537,0.758,0.62,0.999263237104939,0.998581876332623,0.998516850418328
FBgn0036327,0.000976208,0.00175071,0.000774502,0.399262376472,21149,0.644,0.817,0.733,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0036328,0.000283279,0.000844532,0.000561253,0.400613786591,21180,0.67,0.89,0.808,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0028567,0.00425849,0.00386745,0.00039104,0.444192771084,20750,0.754,0.582,0.595,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0024179,0.000455024,3.04819e-07,0.000454719181,0.445133674321,27567,0.744,0.869,0.997,0.999263237104939,0.999859091211496,0.998516850418328
FBgn0004054,2.48682e-05,9.07428e-05,6.58746e-05,0.416650799695,21008,0.936,0.948,0.929,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0010051,0.111764,0.0981446,0.0136194,0.44496908106,41722,0.293,0.172,0.174,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0015324,0.00823483,0.00826394,2.91099999999989e-05,0.458608983287,22976,0.968,0.485,0.483,0.998558072487644,0.997168459245821,0.999788439768263
FBgn0038304,0.00310838,0.00167623,0.00143215,0.478255225237,23109,0.509,0.653,0.733,0.998773974595171,0.998845986788526,0.998516850418328
