FBgn0031423,CG3557,2L,2384761,2385792
FBgn0031559,CG3513,2L,3692699,3693182
FBgn0034865,Or59b,2R,19357925,19359233
FBgn0035035,CG3570,2R,20491135,20492194
FBgn0052103,CG32103,3L,12396605,12407942
FBgn0052105,CG32105,3L,12322336,12329006
FBgn0001148,gsb,2R,20949502,20952166
FBgn0047330,CG32235,3L,4859809,4860470
FBgn0002573,sens,3L,13389329,13394225
FBgn0005592,btl,3L,14068872,14075985
FBgn0052137,CG32137,3L,13932352,13955749
FBgn0052141,CG32141,3L,14196534,14197309
FBgn0000567,Eip74EF,3L,17553258,17612407
FBgn0052198,CG32198,3L,18520090,18520500
FBgn0052199,CG32199,3L,18605000,18607103
FBgn0025821,I-t,3R,7529346,7530662
FBgn0037922,CG14711,3R,7449096,7450670
FBgn0037924,CG14712,3R,7454483,7459426
FBgn0037940,CG14720,3R,7537501,7538076
FBgn0003312,sad,3R,7702957,7705476
FBgn0037987,CG14739,3R,7873975,7874935
FBgn0001978,stc,2L,15113482,15118070
FBgn0004896,fd59A,2R,18754044,18758229
FBgn0043576,PGRP-SC1a,2R,4597268,4597825
FBgn0025383,CG14780,X,1366558,1367760
FBgn0025381,CG14782,X,1372585,1375455
FBgn0026309,aft,2R,13673642,13676072
FBgn0035039,CG3608,2R,20499228,20501430
FBgn0014143,croc,3L,21467135,21469656
FBgn0038266,CG3610,3R,10670765,10672459
FBgn0039346,CG5079,3R,21439527,21440040
FBgn0052237,CG32237,3L,4849435,4852455
FBgn0039356,CG5039,3R,21504434,21505251
FBgn0052206,CG32206,3L,19333421,19405992
FBgn0000061,al,2L,378116,387439
FBgn0027791,O-fut2,X,1358396,1360465
FBgn0263518,mir-4975,2R,2594668,2594778
FBgn0038346,CG14872,3R,11333781,11335362
FBgn0023129,aay,3L,9416353,9417904
FBgn0035399,CG14955,3L,3110128,3114248
FBgn0025378,CG3795,X,1602971,1604196
FBgn0052212,CG32212,3L,19481054,19481448
FBgn0026320,Tom,3L,14962447,14963417
FBgn0038271,CG3731,3R,10715800,10718109
FBgn0052278,CG32278,3L,3169287,3171767
FBgn0052281,CG32281,3L,3169375,3170909
FBgn0023514,CG14805,X,1771352,1773114
FBgn0029589,CG14810,X,1713528,1714374
FBgn0002985,odd,2L,3604222,3606748
FBgn0000413,da,2L,10388078,10392786
FBgn0038280,CG14861,3R,10840492,10841759
FBgn0263519,mir-4964,X,8859834,8859945
FBgn0010422,TfIIS,2L,15058919,15060753
FBgn0024986,CG3719,X,1272741,1274509
FBgn0000047,Act88F,3R,11265710,11267895
FBgn0019949,Cdk9,2R,18523568,18525228
FBgn0010583,dock,2L,825964,833245
FBgn0004915,TfIIB,2L,10431344,10432999
FBgn0035955,CG5194,3L,9001724,9002951
FBgn0040305,MTF-1,3L,9423442,9431809
FBgn0003460,so,2R,3306537,3322377
FBgn0052392,CG32392,3L,6749723,6756346
FBgn0052301,CG32301,3L,2244530,2248483
FBgn0052391,CG32391,3L,7061311,7062297
FBgn0035085,CG3770,2R,20832666,20834159
FBgn0002973,numb,2L,9437513,9463293
FBgn0035364,CG14950,3L,2657481,2659656
FBgn0020493,Dad,3R,12879729,12896135
FBgn0035499,Chd64,3L,4114289,4122423
FBgn0035515,CG14997,3L,4240173,4242603
FBgn0031912,CG5261,2L,7426866,7430329
FBgn0052319,CG32319,3L,1471268,1472060
FBgn0001253,ImpE1,3L,8365509,8384281
FBgn0052371,CG32371,3L,7760348,7761452
FBgn0038704,CG5316,3R,15229177,15232016
FBgn0000382,csw,X,1988269,2007698
FBgn0003448,sna,2L,15476593,15478269
FBgn0004860,ph-d,X,2010899,2017164
FBgn0032406,CG14947,2L,12076823,12077635
FBgn0030723,dpr18,X,15957774,15964337
FBgn0038837,CG3822,3R,16685904,16691951
FBgn0031918,CG6055,2L,7466546,7472493
FBgn0003459,stwl,3L,14396610,14403023
FBgn0032130,CG3838,2L,9568892,9573572
FBgn0034862,CG5357,2R,19343498,19346133
FBgn0052486,CG32486,3L,3055904,3070839
FBgn0262210,mir-927,X,15859980,15860071
FBgn0262252,mir-965,2L,243035,243141
FBgn0041624,Or65b,3L,6318712,6320149
FBgn0052440,CG32440,3L,21353279,21354329
FBgn0052453,CG32453,3L,22690339,22690772
FBgn0011236,ken,2R,19757798,19764965
FBgn0020370,TppII,2R,9040393,9046595
FBgn0034372,Gint3,2R,14545920,14549053
FBgn0032409,Ced-12,2L,12097843,12100839
FBgn0030578,CG5347,X,14670807,14672016
FBgn0038003,CG3916,3R,8055178,8056041
FBgn0001337,Exp6,X,365085,370625
FBgn0013764,Chi,2R,19919062,19921459
FBgn0032213,CG5390,2L,10304063,10306594
FBgn0036759,CG5577,3L,17832882,17834504
FBgn0034919,CG5569,2R,19752944,19754177
FBgn0036756,cln3,3L,17802330,17807211
FBgn0004106,cdc2,2L,10384739,10386263
FBgn0034871,CG3906,2R,19398809,19399747
FBgn0034958,CG3907,2R,19907421,19909779
FBgn0038292,CG3987,3R,10965707,10967444
FBgn0052521,CG32521,X,21076337,21152198
FBgn0052533,CG32533,X,19368178,19373345
FBgn0052582,CG32582,X,15729634,15730956
FBgn0011703,RnrL,2L,10325018,10327986
FBgn0003676,T-cp1,3R,18314807,18317153
FBgn0004647,N,X,3028905,3066295
FBgn0005322,nmd,2L,10302592,10303945
FBgn0031327,CG5397,2L,1240038,1242205
FBgn0035989,CG3967,3L,9406696,9419777
FBgn0032476,CG5439,2L,13177172,13178978
FBgn0052500,CG32500,X,21492568,21494777
FBgn0023177,Pp4-19C,X,20292114,20295045
FBgn0000564,Eh,3R,13272364,13275250
FBgn0032436,CG5418,2L,12452061,12453230
FBgn0085248,CG34219,2R,4805213,4806474
FBgn0034926,CG5591,2R,19786102,19791187
FBgn0011294,a5,2L,1329161,1329904
FBgn0034366,Atg7,2R,14507961,14512553
FBgn0054030,CG34030,3L,7066576,7068347
FBgn0039778,Jon99Fi,3R,26314687,26315625
FBgn0263520,mir-4945,3R,7267914,7268028
FBgn0028422,KaiRIA,3R,16474311,16478172
FBgn0036537,CG18081,3L,15826895,15828486
FBgn0262562,CG43102,3R,13594157,13620296
FBgn0041183,TepI,2L,15888639,15893811
FBgn0039562,Gp93,3R,23774380,23777882
FBgn0036764,CG5535,3L,17845724,17849864
FBgn0035639,CG5537,3L,5804073,5805328
FBgn0038052,CG5538,3R,8273375,8274768
FBgn0034907,CG5539,2R,19692334,19693411
FBgn0039551,Or98a,3R,23671672,23672982
FBgn0034914,CG5554,2R,19732415,19734547
FBgn0031333,CG5561,2L,1352970,1354109
FBgn0024234,gbb,2R,19739106,19740772
FBgn0035265,CG18173,3L,1735854,1737806
FBgn0035641,CG5568,3L,5864602,5866618
FBgn0034898,CG18128,2R,19606320,19607459
FBgn0038975,Nrx-1,3R,18294258,18309680
FBgn0036266,CG5626,3L,12197781,12199114
FBgn0038842,CG5630,3R,16740023,16754935
FBgn0032650,CG7094,2L,17554353,17555765
FBgn0030613,rab3-GEF,X,14983715,15007777
FBgn0013948,Eip93F,3R,17774836,17837910
FBgn0030816,CG16700,X,16985887,16992520
FBgn0036029,CG16719,3L,9678271,9679348
FBgn0004168,5-HT1A,2R,14954664,15009463
FBgn0029820,CG16721,X,5773891,5777433
FBgn0003430,slp1,2L,3825680,3827137
FBgn0035393,CG16753,3L,3055102,3055844
FBgn0028325,l(1)G0334,X,4596305,4599156
FBgn0036489,CG7011,3L,15153969,15156724
FBgn0038856,sec15,3R,16930943,16933686
FBgn0037707,RnpS1,3R,5377765,5379469
FBgn0030093,dalao,X,9043358,9046011
FBgn0000036,nAcRalpha-96Aa,3R,20226948,20282651
FBgn0039529,CG5612,3R,23449081,23451731
FBgn0003178,PyK,3R,18193234,18198464
FBgn0030839,CG5613,X,17317624,17322767
FBgn0037083,CG5656,3L,21435323,21437914
FBgn0030620,CG5662,X,15104431,15105413
FBgn0002921,Atpalpha,3R,16774436,16801022
FBgn0032656,CG5674,2L,17963338,17974870
FBgn0038938,CG7084,3R,18124538,18130142
FBgn0005694,Aef1,3L,21426528,21430973
FBgn0032329,Art8,2L,11009821,11011085
FBgn0036832,CG18223,3L,18912324,18913402
FBgn0052808,CG32808,X,1362763,1363679
FBgn0025394,CG32810,X,1407092,1411653
FBgn0000543,ecd,3L,2263581,2265811
FBgn0040736,IM3,2R,14275625,14275995
FBgn0010357,betaTry,2R,7233844,7234641
FBgn0038470,CG18213,3R,12862116,12865924
FBgn0052801,CG32801,X,1796185,1796820
FBgn0032095,Toll-4,2L,9084107,9089440
FBgn0052830,CG32830,2L,11254574,11256577
FBgn0036725,CG18265,3L,17432511,17448383
FBgn0052845,CG32845,3L,272210,273370
FBgn0031724,CG18266,2L,5596833,5598636
FBgn0052850,CG32850,4,335572,342013
FBgn0032488,CG16812,2L,13222561,13224550
FBgn0032490,CG16813,2L,13227853,13228407
FBgn0039679,ppk19,3R,25498178,25499945
FBgn0000046,Act87E,3R,9251707,9253811
FBgn0030269,CG18292,X,11031915,11033726
FBgn0036873,CG18294,3L,19468117,19468674
FBgn0040735,CG16836,2R,14276600,14276963
FBgn0035009,CG16837,2R,20362949,20363544
FBgn0031947,CG7154,2L,7782857,7786063
FBgn0038588,CG7156,3R,14065142,14067906
FBgn0040096,lectin-33A,2L,11002072,11002740
FBgn0034304,CG5742,2R,14035969,14038892
FBgn0000083,AnnIX,3R,16890951,16896639
FBgn0038855,CG5745,3R,16927936,16930835
FBgn0039186,CG5746,3R,20171507,20174509
FBgn0045442,mthl12,3R,9179395,9181135
FBgn0034483,CG16894,2R,16099109,16100124
FBgn0053192,MtnD,3R,16360684,16361023
FBgn0037116,CG7158,3L,21667494,21672831
FBgn0003189,r,X,16549412,16563110
FBgn0037109,MED1,3L,21621425,21627556
FBgn0032486,CG5705,2L,13219988,13221401
FBgn0035887,Jon66Cii,3L,8385958,8386749
FBgn0004449,Ten-m,3L,22286132,22400987
FBgn0011205,fbl,3L,20377531,20385013
FBgn0038583,CG7183,3R,14043850,14046421
FBgn0031945,CG7191,2L,7767649,7775033
FBgn0032666,CG5758,2L,18120027,18129864
FBgn0028468,rtet,3R,16934170,16936554
FBgn0039190,CG5762,3R,20186427,20187411
FBgn0039198,CG5768,3R,20211825,20216089
FBgn0034291,CG5770,2R,13931551,13932565
FBgn0034290,CG5773,2R,13930409,13931249
FBgn0039130,CG5854,3R,19759637,19761686
FBgn0033551,CG7222,2R,6701056,6703287
FBgn0004507,GlyP,2L,2130815,2137296
FBgn0015625,CycB3,3R,20694075,20696617
FBgn0035795,CG16998,3L,7532160,7532936
FBgn0027574,CG5815,3R,22938293,22940862
FBgn0036500,CG7275,3L,15492064,15493661
FBgn0036790,star1,3L,18553358,18569426
FBgn0029002,miple2,3L,271640,275021
FBgn0028991,seq,2R,9067187,9077579
FBgn0035231,Cct2,3L,1553493,1555325
FBgn0027055,CSN3,3L,20832194,20834675
FBgn0003659,Sxl,X,6969698,6992086
FBgn0035968,Slc45-1,3L,9196165,9201953
FBgn0034292,CG5767,2R,13933903,13934989
FBgn0028894,CG5869,2L,16301656,16302952
FBgn0036991,CG5872,3L,20429357,20431467
FBgn0038511,CG5873,3R,13251494,13272215
FBgn0030625,CG5877,X,15187066,15190836
FBgn0036501,CG7272,3L,15494040,15496869
FBgn0038873,CG5892,3R,17068351,17071140
FBgn0030701,CG16952,X,15764209,15769563
FBgn0032481,CG16972,2L,13197092,13203269
FBgn0010909,msn,3L,2555775,2586540
FBgn0032479,CG16974,2L,13184942,13191949
FBgn0039536,CG18437,3R,23488556,23502617
FBgn0010222,Nmdmc,3R,4868226,4876271
FBgn0026323,Tak1,X,20386932,20395953
FBgn0023546,Hr4,X,1891620,1898128
FBgn0030254,CG16922,X,10849620,10850756
FBgn0011289,TfIIA-L,3R,23076834,23082186
FBgn0038350,CG18516,3R,11374350,11378494
FBgn0026392,Or33a,2L,11934505,11935716
FBgn0000339,cni,2L,16309594,16310736
FBgn0062517,CG16984,3L,2595813,2597001
FBgn0034218,CG18467,2R,13328109,13329994
FBgn0024232,gprs,2R,12528745,12536284
FBgn0037683,CG18473,3R,5189032,5190560
FBgn0041231,Gr68a,3L,11744405,11745574
FBgn0037074,CG7324,3L,21330780,21336816
FBgn0030970,CG7326,X,18755576,18757749
FBgn0036942,CG7328,3L,20132306,20133605
FBgn0032271,CG7329,2L,10629352,10631053
FBgn0040493,granny-smith,3R,8775764,8793434
FBgn0036777,CG7341,3L,18106065,18114107
FBgn0029843,Nep1,X,5985803,5998006
FBgn0038098,CG7381,3R,8793497,8803193
FBgn0036217,CG5906,3L,11863544,11864405
FBgn0036939,CG7365,3L,20117396,20120465
FBgn0035855,CG7366,3L,8194173,8195496
FBgn0032587,CG5953,2L,16509120,16532877
FBgn0000121,Arr2,3L,8640367,8642036
FBgn0004956,os,X,18199377,18203021
FBgn0040508,ACXC,2L,12912530,12916774
FBgn0039500,CG5984,3R,23072582,23073540
FBgn0026576,CG5991,3R,19876511,19879314
FBgn0036752,Adgf-A,3L,17744818,17757253
FBgn0032593,trpgamma,2L,16664767,16676666
FBgn0036751,Adgf-B,3L,17741933,17743688
FBgn0038348,CG18519,3R,11363565,11368113
FBgn0010433,ato,3R,4103514,4104996
FBgn0038347,CG18522,3R,11357859,11363010
FBgn0042207,CG18530,3R,8459081,8460374
FBgn0034324,CG18538,2R,14184575,14185256
FBgn0010431,mtrm,3L,8406115,8407203
FBgn0037812,CG18545,3R,6166671,6167390
FBgn0041710,yellow-f,3R,8817171,8818923
FBgn0042206,GstD10,3R,8190496,8191440
FBgn0036237,viaf,3L,11984953,11986279
FBgn0038953,CG18596,3R,18201667,18205681
FBgn0038592,CG18599,3R,14093510,14096895
FBgn0021953,Fatp,2L,10511252,10517216
FBgn0022936,CycH,3L,21815101,21816509
FBgn0030980,CG7406,X,18971758,18972627
FBgn0036765,CG7408,3L,17872201,17876753
FBgn0034279,CG18635,2R,13655313,13657411
FBgn0003011,ort,3R,15485470,15489401
FBgn0015799,Rbf,X,691121,695490
FBgn0035575,CG7509,3L,4803077,4805274
FBgn0036741,CG7510,3L,17614926,17623589
FBgn0029113,Uba2,3L,8118423,8120919
FBgn0011217,eff,3R,10558412,10566933
FBgn0001174,halo,2L,1517532,1518184
FBgn0036762,CG7430,3L,17840016,17842483
FBgn0004396,CrebA,3L,15528514,15546314
FBgn0035807,CG7492,3L,7644966,7647845
FBgn0034429,CG18607,2R,15176631,15177305
FBgn0014269,prod,2R,14856910,14858656
FBgn0029971,CG18624,X,7787086,7787829
FBgn0028970,betaggt-II,2L,2879124,2880708
FBgn0040696,CG18675,3L,4173853,4192968
FBgn0010425,epsilonTry,2R,7232734,7233567
FBgn0038256,CG7530,3R,10550472,10557231
FBgn0036738,CG7542,3L,17542926,17543758
FBgn0012051,CalpA,2R,15312578,15318068
FBgn0036924,hale,3L,19977520,19978968
FBgn0020240,Mcr,2L,8074109,8082969
FBgn0014850,Eig71Ej,3L,15653649,15654115
FBgn0259990,CG42487,3R,23783910,23784967
FBgn0085474,CG34445,2R,18535397,18535978
FBgn0061476,zwilch,3R,27036685,27039072
FBgn0042098,CG18735,2R,17685577,17686671
FBgn0013276,Hsp70Ab,3R,7784275,7786673
FBgn0036398,CG9007,3L,13995249,14013251
FBgn0034173,CG9010,2R,12846448,12847652
FBgn0000577,en,2R,7411509,7415715
FBgn0031751,CG9016,2L,5922904,5923646
FBgn0031747,CG9021,2L,5903359,5904674
FBgn0040931,CG9034,X,9053541,9054018
FBgn0001128,Gpdh,2L,5943682,5949092
FBgn0002914,Myb,X,15748865,15751854
FBgn0003980,Vm26Ab,2L,5957004,5957628
FBgn0042205,CG18764,3R,7452627,7454174
FBgn0030606,CG9053,X,14959475,14960419
FBgn0030608,Lsd-2,X,14965489,14970236
FBgn0030614,CG9072,X,14989491,14990075
FBgn0085488,CG34459,2R,12713037,12714153
FBgn0051948,CG31948,2L,2415434,2416720
FBgn0037071,CG7632,3L,21297817,21299298
FBgn0038536,CG7655,3R,13508393,13509476
FBgn0033639,CG9003,2R,7529772,7539127
FBgn0019624,CoVa,3R,7645081,7646021
FBgn0013303,Nca,3L,19985023,19990798
FBgn0012003,tRNA:V3b:92Ba,3R,15497999,15498071
FBgn0029508,Tsp42Ea,2R,2880181,2891766
FBgn0035203,CG9149,3L,1302949,1304721
FBgn0038646,CG7715,3R,14553293,14554190
FBgn0262334,mir-992,2R,16472819,16472910
FBgn0030719,eIF5,X,15881194,15886023
FBgn0000477,DNaseII,3R,13845099,13846883
FBgn0032020,CG7787,2L,8320324,8321285
FBgn0033038,CG7791,2R,1645560,1647896
FBgn0038565,CG7794,3R,13849429,13851100
FBgn0034092,CG7798,2R,12109686,12110132
FBgn0085476,CG34447,2L,2418422,2420010
FBgn0085489,CG34460,2R,12714402,12715310
FBgn0025355,SuUR,3L,11058097,11062125
FBgn0004110,tin,3R,17204701,17207692
FBgn0039728,CG7896,3R,25809174,25816514
FBgn0023211,Elongin-C,2R,15332590,15333797
FBgn0025808,Rad17,3R,10486898,10488914
FBgn0263521,mir-4969,3R,17624236,17624393
FBgn0036319,Ent3,3L,12846756,12850021
FBgn0026756,Ugt37a1,2L,20372473,20373967
FBgn0031830,CG11015,2L,6557800,6559308
FBgn0261683,CG42730,2L,6127872,6130659
FBgn0039241,CG11089,3R,20702790,20707202
FBgn0262214,mir-929,3R,121091,121178
FBgn0003090,pk,2R,3038207,3110885
FBgn0031652,jet,2L,4948202,4949751
FBgn0034572,CG9346,2R,16899477,16903133
FBgn0012004,tRNA:V3b:92Bb,3R,15615844,15615916
FBgn0012025,tRNA:Y1:85Ab,3R,4494334,4494427
FBgn0004185,snRNA:U1:95Ca,3R,19685189,19685352
FBgn0030646,CG9203,X,15366927,15369410
FBgn0025720,Ate1,2R,16141297,16144886
FBgn0022710,Ac13E,X,15404909,15416196
FBgn0036887,CG9231,3L,19578193,19579328
FBgn0034560,CG9235,2R,16797209,16798313
FBgn0030672,CG9281,X,15599839,15604631
FBgn0002924,ncd,3R,25630009,25632849
FBgn0038181,CG9297,3R,9597320,9605037
FBgn0039726,eIF2B-alpha,3R,25760304,25761598
FBgn0029154,Menl-1,2R,12302320,12306903
FBgn0002937,ninaB,3R,9526308,9528844
FBgn0032514,CG9302,2L,13376449,13378546
FBgn0011971,tRNA:S2b:88A,3R,9870247,9870328
FBgn0032512,CG9305,2L,13371427,13373853
FBgn0032511,CG9306,2L,13370219,13371083
FBgn0004914,Hnf4,2L,8687281,8709038
FBgn0032891,Oseg5,2L,20832858,20835607
FBgn0032895,CG9335,2L,20852581,20857113
FBgn0004511,dy,X,11663806,11672709
FBgn0028467,CG11070,2L,6658507,6662033
FBgn0035089,Phk-3,2R,20858366,20859365
FBgn0004862,bap,3R,17214605,17216171
FBgn0037547,CG7910,3R,3912974,3915290
FBgn0030995,CG7914,X,19086534,19087481
FBgn0036446,CG9384,3L,14755145,14760812
FBgn0039740,CG7928,3R,25860762,25862568
FBgn0041102,ocn,3R,25862717,25863452
FBgn0263522,mir-4982,2R,14607674,14607792
FBgn0030522,CG11103,X,13676546,13677419
FBgn0033164,CG11112,2R,3288292,3288991
FBgn0037204,CG11131,3L,22892280,22893368
FBgn0037205,CG11133,3L,22895034,22898570
FBgn0033168,CG11145,2R,3315409,3316098
FBgn0039938,Sox102F,4,821056,854639
FBgn0030509,CG11162,X,13570948,13571854
FBgn0025693,CG11163,2R,1662279,1670360
FBgn0010217,ATPsyn-beta,4,1052440,1055175
FBgn0025334,PHDP,2R,19770708,19771835
FBgn0037120,CG11247,3L,21717426,21721770
FBgn0037121,Rpb8,3L,21722044,21722801
FBgn0037117,CG11248,3L,21673186,21676331
FBgn0004190,snRNA:U6:96Ac,3R,20382937,20383043
FBgn0012027,tRNA:Y1:85Ad,3R,4468423,4468515
FBgn0002868,MtnA,3R,5609487,5610093
FBgn0011960,tRNA:R2:84Fb,3R,3966449,3966521
FBgn0011944,tRNA:P:90Ca,3R,13443832,13443903
FBgn0259109,CG42251,X,12413012,12425266
FBgn0034427,CG10474,2R,15172900,15174235
FBgn0011961,tRNA:R2:84Fc,3R,3966198,3966270
FBgn0051583,tRNA:N5:84F,3R,3965255,3965328
FBgn0030569,CG9411,X,14366436,14374112
FBgn0011962,tRNA:R2:84Fd,3R,3965945,3966017
FBgn0027338,Kap-alpha3,3R,5400206,5403506
FBgn0036451,CG9425,3L,14785231,14792466
FBgn0033109,coro,2R,2749506,2760274
FBgn0037749,CG9471,3R,5596254,5597264
FBgn0034618,CG9485,2R,17200185,17207074
FBgn0036341,Syx13,3L,13037536,13040001
FBgn0036342,CG11279,3L,13040124,13040623
FBgn0021767,org-1,X,8342266,8348327
FBgn0034488,CG11208,2R,16130256,16132904
FBgn0011859,tRNA:G3:22BCa,2L,1938089,1938159
FBgn0262843,CG43207,2R,19040317,19040841
FBgn0031824,CG9547,2L,6492972,6494527
FBgn0036335,mRpL20,3L,13010245,13010933
FBgn0051616,His-Psi:CR31616,2L,21404115,21404579
FBgn0034721,CG11298,2R,18235812,18236387
FBgn0041336,Cyp6t2Psi,2L,21282811,21284273
FBgn0030598,CG9503,X,14813285,14817522
FBgn0031808,CG9507,2L,6381266,6383421
FBgn0020372,TM4SF,2R,19765982,19768383
FBgn0003089,pip,3L,19291630,19330699
FBgn0037567,Gfr,3R,4128408,4129733
FBgn0038172,Adgf-D,3R,9528806,9531180
FBgn0030592,CG9514,X,14779985,14790921
FBgn0030588,CG9521,X,14745290,14747155
FBgn0032080,CG9525,2L,8960318,8962354
FBgn0031813,CG9527,2L,6445070,6448016
FBgn0031817,CG9531,2L,6466217,6467700
FBgn0262445,mir-133,2L,20616617,20616714
FBgn0038732,CG11391,3R,15604488,15606438
FBgn0031826,CG9550,2L,6497053,6498455
FBgn0000084,AnnX,X,20065478,20067552
FBgn0031829,osm-6,2L,6555811,6557359
FBgn0030597,Eo,X,14810804,14812777
FBgn0031092,CG9577,X,20060708,20062113
FBgn0031516,CG9663,2L,3294926,3303129
FBgn0037550,CG9667,3R,3951009,3952055
FBgn0036659,CG9701,3L,16726674,16732471
FBgn0036853,mRpL21,3L,19247334,19248157
FBgn0010803,Aats-trp,3R,5089539,5092670
FBgn0035397,CG11486,3L,3071128,3088493
FBgn0053382,5SrRNA:CR33382,2R,15642908,15643042
FBgn0004191,snRNA:U2:34ABa,2L,13211925,13212116
FBgn0042650,disco-r,X,16012821,16042982
FBgn0037025,Spc105R,3L,20793643,20799958
FBgn0004650,fs(1)N,X,1216558,1223487
FBgn0000826,png,X,1250521,1251646
FBgn0011281,Pbprp3,3R,1797870,1800967
FBgn0041585,olf186-F,2R,13730950,13748075
FBgn0038734,CG11453,3R,15609245,15611252
FBgn0011659,Mlh1,2R,4057541,4059907
FBgn0263523,mir-4972,2L,3636967,3637073
FBgn0034537,DMAP1,2R,16531536,16533370
FBgn0040075,rept,3L,19248448,19250216
FBgn0001180,hb,3R,4517038,4523540
FBgn0039107,CG10300,3R,19537251,19539035
FBgn0053383,5SrRNA:CR33383,2R,15642539,15642673
FBgn0053388,5SrRNA:CR33388,2R,15640694,15640828
FBgn0053389,5SrRNA:CR33389,2R,15640321,15640455
FBgn0045498,Gr22d,2L,1789141,1790361
FBgn0053398,5SrRNA:CR33398,2R,15637017,15637151
FBgn0053399,5SrRNA:CR33399,2R,15636648,15636782
FBgn0031420,CG9866,2L,2375894,2380514
FBgn0053371,5SrRNA-Psi:CR33371,2R,15646979,15647115
FBgn0038016,MBD-R2,3R,8177865,8182024
FBgn0037637,CG9836,3R,4648571,4649895
FBgn0003444,smo,2L,277588,282167
FBgn0031247,CG11562,2L,292466,293222
FBgn0053355,5SrRNA:CR33355,2R,15652914,15653048
FBgn0034490,CG9864,2R,16135635,16141444
FBgn0034627,EfSec,2R,17272060,17273720
FBgn0034903,CG9850,2R,19641218,19685240
FBgn0029669,CG13021,X,3408349,3410093
FBgn0036591,CG13050,3L,16271758,16272309
FBgn0031244,CG11601,2L,281970,283281
FBgn0035520,CG11586,3L,4261298,4262461
FBgn0036221,CG11588,3L,11914666,11915551
FBgn0053370,5SrRNA:CR33370,2R,15647347,15647481
FBgn0030545,CG11590,X,14094237,14094940
FBgn0023522,CG11596,X,1821713,1824552
FBgn0053380,5SrRNA:CR33380,2R,15643646,15643780
FBgn0053381,5SrRNA:CR33381,2R,15643277,15643411
FBgn0036187,CG11660,3L,11639329,11641761
FBgn0002774,mle,2R,1862243,1868277
FBgn0004432,Cyp1,X,16211706,16214445
FBgn0011862,tRNA:G3:35Ba,2L,14518091,14518161
FBgn0011866,tRNA:G3:35Be,2L,14530854,14530924
FBgn0038143,CG9813,3R,9198821,9205494
FBgn0026384,Or59a,2R,19327391,19328588
FBgn0034646,Rae1,2R,17546261,17547508
FBgn0026395,Or23a,2L,2654125,2655461
FBgn0031437,p16-ARC,2L,2580291,2581114
FBgn0044028,Notum,3L,16016580,16025861
FBgn0036836,CG11619,3L,18979159,18981258
FBgn0032808,CG13079,2L,19558047,19563049
FBgn0053401,5SrRNA:CR33401,2R,15635910,15636044
FBgn0032780,CG13085,2L,19426322,19430270
FBgn0053449,5SrRNA:CR33449,2R,15618175,15618309
FBgn0030514,CG9941,X,13612767,13616058
FBgn0039916,CG9935,4,656751,667182
FBgn0020257,ppa,2R,18573030,18576478
FBgn0035726,CG9953,3L,6962711,6964766
FBgn0034435,CG9975,2R,15229314,15233067
FBgn0035371,CG9977,3L,2769348,2772323
FBgn0030746,CG9981,X,16293932,16297514
FBgn0001215,Hrb98DE,3R,24425529,24431499
FBgn0010416,TH1,X,16282853,16285443
FBgn0039593,CG9989,3R,24496458,24497743
FBgn0032126,CG13113,2L,9544175,9544792
FBgn0032142,CG13120,2L,9765357,9766912
FBgn0032145,CG13121,2L,9770395,9770996
FBgn0032175,CG13131,2L,10013271,10017463
FBgn0032233,dpr19,2L,10376492,10379908
FBgn0029088,disp,3R,1675416,1682033
FBgn0035271,CG2021,3L,1777008,1777363
FBgn0033732,CG13157,2R,8303960,8305647
FBgn0030310,PGRP-SA,X,11455562,11456813
FBgn0053504,snRNA:U7,3L,3593823,3593893
FBgn0003373,Sgs3,3L,11505321,11506503
FBgn0033194,Vps13,2R,3454770,3468180
FBgn0037592,CG11737,3R,4343586,4347103
FBgn0033645,CG13196,2R,7571654,7573937
FBgn0037594,Or85d,3R,4378330,4379690
FBgn0030292,CG11752,X,11244032,11244527
FBgn0039258,beta4GalT7,3R,20848995,20850205
FBgn0039259,CG11781,3R,20850193,20850727
FBgn0015240,Hr96,3R,20850961,20855075
FBgn0034495,CG11788,2R,16162191,16163648
FBgn0015359,CG2034,3L,2257669,2258922
FBgn0028836,CSN7,2R,4308493,4316089
FBgn0039265,CG11790,3R,20873422,20875177
FBgn0033685,CG13178,2R,8030696,8032038
FBgn0037603,CG11753,3R,4478738,4479569
FBgn0002534,Lcp3,2R,4322949,4323523
FBgn0034468,Obp56a,2R,15585228,15586016
FBgn0002535,Lcp4,2R,4325162,4325908
FBgn0002780,mod,3R,27877794,27880696
FBgn0037327,PEK,3R,1284285,1290472
FBgn0035643,CG13287,3L,5875507,5876892
FBgn0065047,snoRNA:U3:54Ab,2R,13033159,13033331
FBgn0041174,Vhl,2R,7167231,7168538
FBgn0040764,CG13230,2R,7042433,7042731
FBgn0033580,CG13231,2R,7033873,7034308
FBgn0033189,Cyt-b5,2R,3421013,3423441
FBgn0035941,CG13313,3L,8951476,8953995
FBgn0037656,CG11986,3R,4841168,4842544
FBgn0037648,CG11975,3R,4818979,4820561
FBgn0033608,CG13220,2R,7171921,7172605
